,mmsi,FID,source_id,imo,vessel_name,callsign,vessel_type,vessel_type_code,vessel_type_cargo,vessel_class,length,width,flag_country,flag_code,destination,eta,draught,position,longitude,latitude,sog,cog,rot,heading,nav_status,nav_status_code,source,ts_pos_utc,ts_static_utc,dt_pos_utc,dt_static_utc,vessel_type_main,vessel_type_sub,message_type,eeid,dtg,geometry,index_right,PORT_NAME,COUNTRY,enter_time,exit_time,port_status,duration,next_port
0,431000913,6f8eaa146348cd6a0f3cb744bcf0e02b,114,8743270.0,RYUKAKU,JD2887,Cargo,70,,A,74,12,Japan,431.0,JP HHE OFF,10200030,4.2,POINT (140.72612666666666 40.83854),140.7261,40.8385,0.0,252.3,0.0,318,Moored,5,T-AIS,20211019000124,20211019000124,2021-10-19 00:01:24,2021-10-19 00:01:24,,,3,,2021-10-19T00:01:24,POINT (140.7261 40.8385),59.0,AOMORI,JP,2021-10-19 00:01:24,Docked,,Docked,None
0,431000918,1075f271deb7fd58e7b444219174051b,114,,KAIHOU MARU,JD2910,Cargo,70,,B,76,12,Japan,431.0,,2460,0.0,POINT (136.97153333333333 34.87683333333333),136.9715,34.8768,0.0,0.0,0.0,295,Unknown,16,T-AIS,20211019001036,20211019001036,2021-10-19 00:10:36,2021-10-19 00:10:36,,,18,,2021-10-19T00:10:36,POINT (136.9715 34.8768),80.0,KINUURA,JP,2021-10-19 00:10:36,Docked,,Docked,None
0,431000923,5b0a19e71318d5651da4e060dc39df76,153,9820796.0,TOKO MARU,JD2912,Cargo,74,"Carrying DG,HS or MP,IMO hazard or Pollutant Category OS",A,73,12,Japan,431.0,>JP KSM NE,10172300,4.8,POINT (140.66235 35.927883333333334),140.6624,35.9279,0.0,5.0,0.0,29,Under Way Using Engine,0,S-AIS,20211019001055,20211019001055,2021-10-19 00:10:55,2021-10-19 00:10:55,,,1,,2021-10-19T00:10:55,POINT (140.6624 35.9279),150.0,KASHIMA,JP,2021-10-19 00:10:55,Docked,,Docked,None
0,431000925,c444135a0688b8d818c04286eec88c06,114,9540986.0,OHSHIMA KAZUMARU,JD2908,Cargo,70,,A,69,9,Japan,431.0,>JP MKX OFF,10180800,4.3,POINT (133.54848333333334 34.0061),133.5485,34.0061,0.0,20.0,0.0,311,Moored,5,T-AIS,20211019000217,20211019000217,2021-10-19 00:02:17,2021-10-19 00:02:17,General Cargo Ship,,3,,2021-10-19T00:02:17,POINT (133.5485 34.0061),116.0,MISHIMA-KAWANOE,JP,2021-10-19 00:02:17,Docked,,Docked,None
0,431000938,d2a2558f02bddcaec831c60f36482ecf,114,8743359.0,KAIMONMARU,JD2919,Cargo,70,,A,76,15,Japan,431.0,>JP TMI OFF,10182130,4.5,POINT (131.8721 33.08535833333333),131.8721,33.0854,0.1,148.3,0.0,160,Under Way Using Engine,0,T-AIS,20211019003425,20211019003425,2021-10-19 00:34:25,2021-10-19 00:34:25,Bulk Carrier,Cement Carrier,1,,2021-10-19T00:34:25,POINT (131.8721 33.0854),13.0,TSUKUMI,JP,2021-10-19 00:34:25,Docked,,Docked,None
0,431000949,f926d54b8701a89dd77ee0759dbcf8e3,114,,SEIKAI MARU,JD2923,Cargo,70,,B,74,12,Japan,431.0,,2460,0.0,POINT (130.85266666666666 33.948665),130.8527,33.9487,8.4,135.2,0.0,0,Unknown,16,T-AIS,20211019000002,20211019000002,2021-10-19 00:00:02,2021-10-19 00:00:02,,,18,,2021-10-19T00:00:02,POINT (130.8527 33.9487),160.0,MUTUREZIMA,JP,2021-10-19 00:00:02,2021-10-19 00:12:34,,0 days 00:12:32,MOJI
1,431000949,7aa3317429252726db544f64182eb95e,114,,SEIKAI MARU,JD2923,Cargo,70,,B,74,12,Japan,431.0,,2460,0.0,POINT (130.86703666666668 33.93588333333334),130.867,33.9359,8.4,137.5,0.0,0,Unknown,16,T-AIS,20211019000733,20211019000733,2021-10-19 00:07:33,2021-10-19 00:07:33,,,18,,2021-10-19T00:07:33,POINT (130.867 33.9359),160.0,MUTUREZIMA,JP,2021-10-19 00:07:33,2021-10-19 00:12:34,In,0 days 00:05:01,MOJI
2,431000949,b6671cbb44409bf7c54c986fe777a4d3,114,,SEIKAI MARU,JD2923,Cargo,70,,B,74,12,Japan,431.0,,2460,0.0,POINT (130.88085833333332 33.92265166666667),130.8809,33.9227,10.5,140.4,0.0,0,Unknown,16,T-AIS,20211019001402,20211019001402,2021-10-19 00:14:02,2021-10-19 00:14:02,,,18,,2021-10-19T00:14:02,POINT (130.8809 33.9227),9.0,KOKURA,JP,2021-10-19 00:14:02,2021-10-19 00:27:32,In,0 days 00:13:30,MOJI
3,431000949,8b119c2db1b1a5ce91ee0834085a9ff0,114,,SEIKAI MARU,JD2923,Cargo,70,,B,74,12,Japan,431.0,,2460,0.0,POINT (130.91910333333334 33.90496),130.9191,33.905,8.1,64.8,0.0,0,Unknown,16,T-AIS,20211019003032,20211019003032,2021-10-19 00:30:32,2021-10-19 00:30:32,,,18,,2021-10-19T00:30:32,POINT (130.9191 33.905),10.0,SHIMONOSEKI,JP,2021-10-19 00:30:32,2021-10-19 00:52:05,In,0 days 00:21:33,MOJI
4,431000949,e2abb866db4e7d067455ce2f47372699,114,,SEIKAI MARU,JD2923,Cargo,70,,B,74,12,Japan,431.0,,2460,0.0,POINT (130.95135666666667 33.95118),130.9514,33.9512,11.5,33.5,0.0,0,Unknown,16,T-AIS,20211019005334,20211019005334,2021-10-19 00:53:34,2021-10-19 00:53:34,,,18,,2021-10-19T00:53:34,POINT (130.9514 33.9512),11.0,MOJI,JP,2021-10-19 00:53:34,Docked,In,Docked,None
0,431000952,ee2d3cc32c9a8d4474f2e5069e907d5e,114,,FUKURYU MARU,JD2930,Cargo,70,,A,74,12,Japan,431.0,>JP SGM OFF,10210800,4.5,POINT (136.8844 35.04235),136.8844,35.0423,0.0,201.0,0.0,268,Moored,5,T-AIS,20211019000517,20211019000517,2021-10-19 00:05:17,2021-10-19 00:05:17,,,1,,2021-10-19T00:05:17,POINT (136.8844 35.0423),82.0,NAGOYA,JP,2021-10-19 00:05:17,Docked,,Docked,None
0,431000962,6ce4109d7c024af315cf53f63d204223,114,,KEISYO MARU,JD2933,Cargo,70,,A,74,12,Japan,431.0,JP SGM /E,10171300,5.0,POINT (141.03897666666666 38.31775666666667),141.039,38.3178,0.0,205.5,0.0,204,Moored,5,T-AIS,20211019000038,20211019000038,2021-10-19 00:00:38,2021-10-19 00:00:38,,,3,,2021-10-19T00:00:38,POINT (141.039 38.3178),122.0,SENDAI-SHIOGAMA,JP,2021-10-19 00:00:38,Docked,,Docked,None
0,431000979,c56c4bf2ee6dbbc9905fbc909a156d4d,114,,ISHIDAMARU NO.88,,Fishing,30,,B,44,10,Japan,431.0,,2460,0.0,POINT (144.361465 42.97702666666667),144.3615,42.977,10.5,74.0,0.0,0,Unknown,16,T-AIS,20211019000037,20211019000037,2021-10-19 00:00:37,2021-10-19 00:00:37,,,18,,2021-10-19T00:00:37,POINT (144.3615 42.977),3.0,KUSHIRO,JP,2021-10-19 00:00:37,Docked,,Docked,None
0,431000995,7c0dbc21a7c0d619fdaf3758e511f320,114,9511765.0,HIROSHIMA,JD2958,Cargo,70,,A,124,21,Japan,431.0,>JP FKY OFF,10181730,7.2,POINT (133.46483166666667 34.448445),133.4648,34.4484,0.0,160.1,0.0,329,At Anchor,1,T-AIS,20211019000618,20211019000618,2021-10-19 00:06:18,2021-10-19 00:06:18,Bulk Carrier,Limestone Carrier,3,,2021-10-19T00:06:18,POINT (133.4648 34.4484),102.0,FUKUYAMA,JP,2021-10-19 00:06:18,Docked,,Docked,None
0,431001012,a8c789c26bfe49a1d8fe7e34ebcb2470,114,9578414.0,KIYOHAMAMARU,JD2951,Cargo,70,,A,70,12,Japan,431.0,JP TYO R,10191000,4.5,POINT (139.73225 35.453383333333335),139.7322,35.4534,11.0,69.7,0.0,71,Under Way Using Engine,0,T-AIS,20211019000001,20211019000001,2021-10-19 00:00:01,2021-10-19 00:00:01,General Cargo Ship,,1,,2021-10-19T00:00:01,POINT (139.7322 35.4534),72.0,KAWASAKI,JP,2021-10-19 00:00:01,2021-10-19 00:38:00,,0 days 00:37:59,TOKYO
1,431001012,39c9af9ce8c0712aa4543d4c774eed36,114,9578414.0,KIYOHAMAMARU,JD2951,Cargo,70,,A,70,12,Japan,431.0,JP TYO R,10191000,4.5,POINT (139.82428333333334 35.56398333333333),139.8243,35.564,10.6,307.9,0.0,308,Under Way Using Engine,0,T-AIS,20211019005911,20211019005911,2021-10-19 00:59:11,2021-10-19 00:59:11,General Cargo Ship,,3,,2021-10-19T00:59:11,POINT (139.8243 35.564),112.0,TOKYO,JP,2021-10-19 00:59:11,Docked,In,Docked,None
0,431001014,827cff767fb70247e115ea572c702b5f,114,9470234.0,KANNA MARU,JD2962,Cargo,70,,A,69,11,Japan,431.0,>JP HIJ OFF,10191100,4.5,POINT (132.36584333333334 34.19210666666667),132.3658,34.1921,11.4,6.1,0.0,5,Under Way Using Engine,0,T-AIS,20211019000022,20211019000022,2021-10-19 00:00:22,2021-10-19 00:00:22,Bulk Carrier,Cement Carrier,1,,2021-10-19T00:00:22,POINT (132.3658 34.1921),7.0,HIROSHIMA,JP,2021-10-19 00:00:22,Docked,,Docked,None
1,431001014,d9507121f4d3415f24d612107388dfb0,114,9470234.0,KANNA MARU,JD2962,Cargo,70,,A,69,11,Japan,431.0,>JP HIJ OFF,10191100,4.5,POINT (132.41922833333334 34.321695),132.4192,34.3217,9.8,26.2,0.0,26,Under Way Using Engine,0,T-AIS,20211019004711,20211019004711,2021-10-19 00:47:11,2021-10-19 00:47:11,Bulk Carrier,Cement Carrier,1,,2021-10-19T00:47:11,POINT (132.4192 34.3217),7.0,HIROSHIMA,JP,2021-10-19 00:47:11,Docked,In,Docked,None
0,431001015,9f3c116aeb46bd5ff275c7d9080fe566,114,9556296.0,HINOMINE,JD2957,Cargo,75,,A,83,13,Japan,431.0,JP UBJ,10190800,5.3,POINT (131.23639666666668 33.93714666666666),131.2364,33.9371,0.0,215.4,0.0,257,Under Way Using Engine,0,T-AIS,20211019000006,20211019000006,2021-10-19 00:00:06,2021-10-19 00:00:06,General Cargo Ship,,1,,2021-10-19T00:00:06,POINT (131.2364 33.9371),75.0,UBE,JP,2021-10-19 00:00:06,Docked,,Docked,None
0,431001030,8688a6380a04d3f0b29f41c21d5936f7,114,,SUWA MARU NO.33,,Fishing,30,,B,54,9,Japan,431.0,,2460,0.0,POINT (144.36477666666667 42.982895),144.3648,42.9829,0.0,33.4,0.0,0,Unknown,16,T-AIS,20211019000028,20211019000028,2021-10-19 00:00:28,2021-10-19 00:00:28,,,18,,2021-10-19T00:00:28,POINT (144.3648 42.9829),3.0,KUSHIRO,JP,2021-10-19 00:00:28,Docked,,Docked,None
0,431001049,68455a50ae8d166e5ba91182bfff105c,114,9601431.0,ENSHUMARU,JD2974,Cargo,70,,A,75,12,Japan,431.0,JP SKD I,10180730,4.3,POINT (133.8541 34.328266666666664),133.8541,34.3283,0.0,161.0,0.0,336,Moored,5,T-AIS,20211019000202,20211019000202,2021-10-19 00:02:02,2021-10-19 00:02:02,,,1,,2021-10-19T00:02:02,POINT (133.8541 34.3283),101.0,SAKAIDE,JP,2021-10-19 00:02:02,Docked,,Docked,None
0,431001072,efacc3b56b7065492197c12aa9909af8,114,9572599.0,SEIYO MARU,JD2987,Cargo,70,,A,41,9,Japan,431.0,>JP TYO L,10190800,2.5,POINT (139.82732 35.620205),139.8273,35.6202,0.0,92.4,0.0,172,Moored,5,T-AIS,20211019000200,20211019000200,2021-10-19 00:02:00,2021-10-19 00:02:00,Bulk Carrier,Cement Carrier,3,,2021-10-19T00:02:00,POINT (139.8273 35.6202),112.0,TOKYO,JP,2021-10-19 00:02:00,Docked,,Docked,None
0,431001077,75c079e13b652340f569637b8280a665,114,9511090.0,SUMISE MARU NO.21,JD2938,Cargo,70,,A,96,17,Japan,431.0,JP OSA OFF,10190600,6.8,POINT (135.30478333333335 34.58208333333334),135.3048,34.5821,0.0,346.0,0.0,87,Under Way Using Engine,0,T-AIS,20211019000114,20211019000114,2021-10-19 00:01:14,2021-10-19 00:01:14,Bulk Carrier,Cement Carrier,1,,2021-10-19T00:01:14,POINT (135.3048 34.5821),87.0,SAKAI-SENBOKU,JP,2021-10-19 00:01:14,Docked,,Docked,None
0,431001094,b1a2579fc5fb369c7d54d736c2bb2b65,153,,17TOYO MARU,JD2994,Cargo,70,,A,75,12,Japan,431.0,>JP KSM NE/E,10161600,5.0,POINT (140.68166666666667 35.916666666666664),140.6817,35.9167,8.0,68.0,0.0,0,Under Way Using Engine,0,S-AIS,20211019000011,20211019000011,2021-10-19 00:00:11,2021-10-19 00:00:11,General Cargo Ship,,27,,2021-10-19T00:00:11,POINT (140.6817 35.9167),150.0,KASHIMA,JP,2021-10-19 00:00:11,2021-10-19 00:18:08,,0 days 00:17:57,None
0,431001104,0da11be748d4d390018c89c229b7fa49,114,,RISSHINMARU,JD2998,Cargo,70,,A,120,18,Japan,431.0,>JP SAE OFF,10141830,5.4,POINT (131.89796666666666 32.984766666666665),131.898,32.9848,0.0,71.0,0.0,290,Moored,5,T-AIS,20211019000222,20211019000222,2021-10-19 00:02:22,2021-10-19 00:02:22,Bulk Carrier,Cement Carrier,3,,2021-10-19T00:02:22,POINT (131.898 32.9848),14.0,SAIKI,JP,2021-10-19 00:02:22,Docked,,Docked,None
0,431001106,53429448048987f7e2a6237ec42f5d32,153,9566019.0,YAHATA_MARU,JD3008,Cargo,70,,A,74,12,Japan,431.0,JP KSM NE,10161100,3.9,POINT (140.69333333333333 35.95666666666666),140.6933,35.9567,0.0,0.0,0.0,0,At Anchor,1,S-AIS,20211019000308,20211019000308,2021-10-19 00:03:08,2021-10-19 00:03:08,General Cargo Ship,,27,,2021-10-19T00:03:08,POINT (140.6933 35.9567),150.0,KASHIMA,JP,2021-10-19 00:03:08,Docked,,Docked,None
